,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
179789,2023,Nordeste,Piauí,Altos,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
179833,2023,Nordeste,Piauí,Altos,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
179858,2023,Nordeste,Piauí,Altos,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
179896,2023,Nordeste,Piauí,Altos,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
179941,2023,Nordeste,Piauí,Altos,0.0,2,5,Matemática formação de professor,2.0,2,4,1,3,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0
179977,2023,Nordeste,Piauí,Amarante,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
179997,2023,Nordeste,Piauí,Angical do Piauí,0.0,1,1,Matemática formação de professor,2.0,1,40,15,25,5,11,24,0,0,0,25,12,13,5,8,11,0,0,1,7,7,6,0,7,0,6,6,3,0,4,0,6,23,37,3,0,24,1,0
180023,2023,Nordeste,Piauí,Anísio de Abreu,0.0,1,1,Matemática formação de professor,2.0,2,44,24,20,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,0,0,0,0,0
180033,2023,Nordeste,Piauí,Avelino Lopes,0.0,1,2,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180040,2023,Nordeste,Piauí,Baixa Grande do Ribeiro,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
180063,2023,Nordeste,Piauí,Baixa Grande do Ribeiro,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180078,2023,Nordeste,Piauí,Barras,0.0,1,2,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180113,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0
180152,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,3,3,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0
180190,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,8,4,4,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0
180241,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,7,1,6,5,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,1,0,0
180261,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180274,2023,Nordeste,Piauí,Barras,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180284,2023,Nordeste,Piauí,Barras,0.0,1,1,Matemática formação de professor,2.0,2,66,33,33,1,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,1,0,0,0,0
180321,2023,Nordeste,Piauí,Batalha,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0
180367,2023,Nordeste,Piauí,Bom Jesus,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0
180441,2023,Nordeste,Piauí,Bom Jesus,0.0,2,4,Matemática formação de professor,2.0,2,4,1,3,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0
180501,2023,Nordeste,Piauí,Bom Jesus,0.0,2,4,Matemática formação de professor,2.0,2,5,2,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0
180531,2023,Nordeste,Piauí,Bom Jesus,0.0,2,4,Matemática formação de professor,2.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
180544,2023,Nordeste,Piauí,Buriti dos Lopes,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0
180551,2023,Nordeste,Piauí,Cajazeiras do Piauí,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,9,6,3,1,1,7,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,32,0,0,0,0,8,1,0
180565,2023,Nordeste,Piauí,Campo Maior,0.0,1,1,Matemática formação de professor,2.0,1,42,25,17,4,0,38,0,0,0,20,8,12,2,1,16,0,0,1,10,10,2,0,5,0,10,10,8,0,5,0,3,31,40,2,0,20,0,0
180572,2023,Nordeste,Piauí,Campo Maior,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
180617,2023,Nordeste,Piauí,Campo Maior,0.0,2,4,Matemática formação de professor,2.0,2,10,5,5,3,0,6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,0,1,0,0
180670,2023,Nordeste,Piauí,Campo Maior,0.0,2,4,Matemática formação de professor,2.0,2,4,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
180708,2023,Nordeste,Piauí,Canto do Buriti,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0
180728,2023,Nordeste,Piauí,Canto do Buriti,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180769,2023,Nordeste,Piauí,Canto do Buriti,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180802,2023,Nordeste,Piauí,Canto do Buriti,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180848,2023,Nordeste,Piauí,Canto do Buriti,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,1,0,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
180902,2023,Nordeste,Piauí,Canto do Buriti,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
180938,2023,Nordeste,Piauí,Castelo do Piauí,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
180969,2023,Nordeste,Piauí,Castelo do Piauí,0.0,2,5,Matemática formação de professor,2.0,2,11,3,8,2,1,6,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,0,0
180978,2023,Nordeste,Piauí,Cocal,0.0,1,1,Matemática formação de professor,2.0,1,23,9,14,10,0,13,0,0,0,11,7,4,3,1,7,0,0,0,3,3,2,0,3,0,5,5,3,0,5,0,1,40,21,2,0,11,0,0
181001,2023,Nordeste,Piauí,Cocal,0.0,2,4,Matemática formação de professor,2.0,2,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0
181030,2023,Nordeste,Piauí,Corrente,0.0,1,1,Matemática formação de professor,2.0,1,42,18,24,5,5,32,0,0,0,25,14,11,1,6,17,1,0,0,13,13,5,0,11,0,13,13,10,0,9,0,0,39,40,2,0,24,1,0
181034,2023,Nordeste,Piauí,Corrente,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
181057,2023,Nordeste,Piauí,Corrente,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181121,2023,Nordeste,Piauí,Corrente,0.0,2,4,Matemática formação de professor,2.0,2,6,3,3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,0
181168,2023,Nordeste,Piauí,Elesbão Veloso,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0
181203,2023,Nordeste,Piauí,Esperantina,0.0,2,4,Matemática formação de professor,2.0,2,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
181252,2023,Nordeste,Piauí,Esperantina,0.0,2,4,Matemática formação de professor,2.0,2,21,8,13,1,2,12,0,0,6,4,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,4,0,0
181305,2023,Nordeste,Piauí,Esperantina,0.0,2,4,Matemática formação de professor,2.0,2,5,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
181342,2023,Nordeste,Piauí,Esperantina,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
181365,2023,Nordeste,Piauí,Esperantina,0.0,2,4,Matemática formação de professor,2.0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
181396,2023,Nordeste,Piauí,Floriano,0.0,1,1,Matemática formação de professor,2.0,1,44,25,19,4,9,23,1,0,7,18,9,9,3,4,11,0,0,0,11,11,4,0,8,0,6,6,5,0,1,0,6,14,40,4,0,16,2,0
181405,2023,Nordeste,Piauí,Floriano,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
181590,2023,Nordeste,Piauí,Floriano,0.0,2,4,Matemática formação de professor,2.0,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0
181651,2023,Nordeste,Piauí,Floriano,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181719,2023,Nordeste,Piauí,Floriano,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0
181810,2023,Nordeste,Piauí,Gilbués,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
181814,2023,Nordeste,Piauí,Gilbués,0.0,1,2,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181847,2023,Nordeste,Piauí,Gilbués,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181904,2023,Nordeste,Piauí,Guadalupe,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
181925,2023,Nordeste,Piauí,Inhuma,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
181937,2023,Nordeste,Piauí,Jaicós,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,10,9,1,2,0,8,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,36,1,0,0,0,9,1,0
181959,2023,Nordeste,Piauí,Jaicós,0.0,2,4,Matemática formação de professor,2.0,2,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
181983,2023,Nordeste,Piauí,Jaicós,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
181997,2023,Nordeste,Piauí,José de Freitas,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,22,0,0,0,0,2,0,0
182046,2023,Nordeste,Piauí,José de Freitas,0.0,2,4,Matemática formação de professor,2.0,2,6,1,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0
182069,2023,Nordeste,Piauí,José de Freitas,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
182079,2023,Nordeste,Piauí,Luzilândia,0.0,1,2,Matemática formação de professor,2.0,1,0,0,0,0,0,0,0,0,0,7,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
182086,2023,Nordeste,Piauí,Luzilândia,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,32,0,0,0,0,1,0,0
182108,2023,Nordeste,Piauí,Luzilândia,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182152,2023,Nordeste,Piauí,Luzilândia,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
182176,2023,Nordeste,Piauí,Marcos Parente,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
182211,2023,Nordeste,Piauí,Miguel Alves,0.0,2,4,Matemática formação de professor,2.0,2,8,3,5,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0
182220,2023,Nordeste,Piauí,Monsenhor Gil,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0
182256,2023,Nordeste,Piauí,Monte Alegre do Piauí,0.0,2,5,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
182261,2023,Nordeste,Piauí,Oeiras,0.0,1,2,Matemática formação de professor,2.0,1,28,12,16,2,6,20,0,0,0,3,2,1,0,0,3,0,0,0,13,13,4,0,13,0,0,0,0,0,0,0,0,9,27,1,0,3,0,0
182270,2023,Nordeste,Piauí,Oeiras,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,28,2,0,0,0,1,0,0
182304,2023,Nordeste,Piauí,Oeiras,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182355,2023,Nordeste,Piauí,Oeiras,0.0,2,4,Matemática formação de professor,2.0,2,2,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0
182395,2023,Nordeste,Piauí,Oeiras,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182453,2023,Nordeste,Piauí,Oeiras,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182470,2023,Nordeste,Piauí,Paes Landim,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
182473,2023,Nordeste,Piauí,Palmeirais,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,17,0,0,0,0,2,0,0
182483,2023,Nordeste,Piauí,Parnaíba,0.0,1,1,Matemática formação de professor,2.0,1,67,27,40,13,5,49,0,0,0,28,8,20,4,1,23,0,0,0,23,2,21,0,0,0,13,3,13,0,1,0,18,122,52,15,0,21,7,0
182544,2023,Nordeste,Piauí,Parnaíba,0.0,1,2,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182601,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,4,0,4,0,0,2,0,0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,3,0,1,1,0
182672,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,4,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
182802,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,5,1,4,3,0,2,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0
182931,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
183008,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183043,2023,Nordeste,Piauí,Parnaíba,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183060,2023,Nordeste,Piauí,Parnaíba,0.0,2,5,Matemática formação de professor,2.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
183072,2023,Nordeste,Piauí,Parnaíba,0.0,2,5,Matemática formação de professor,2.0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
183089,2023,Nordeste,Piauí,Parnaíba,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
183114,2023,Nordeste,Piauí,Paulistana,0.0,2,4,Matemática formação de professor,2.0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
183159,2023,Nordeste,Piauí,Paulistana,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183174,2023,Nordeste,Piauí,Paulistana,0.0,2,5,Matemática formação de professor,2.0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
183183,2023,Nordeste,Piauí,Paulistana,0.0,2,4,Matemática formação de professor,2.0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183194,2023,Nordeste,Piauí,Paulistana,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183231,2023,Nordeste,Piauí,Pedro II,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
183279,2023,Nordeste,Piauí,Pedro II,0.0,2,4,Matemática formação de professor,2.0,2,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
183324,2023,Nordeste,Piauí,Pedro II,0.0,2,4,Matemática formação de professor,2.0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
183362,2023,Nordeste,Piauí,Pedro II,0.0,1,1,Matemática formação de professor,2.0,2,51,26,25,2,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,5,0,0,0,0
183369,2023,Nordeste,Piauí,Picos,0.0,1,1,Matemática formação de professor,2.0,1,44,20,24,18,0,26,0,0,0,36,15,21,8,3,25,0,0,0,17,17,13,0,9,0,16,16,10,0,7,0,170,11,39,5,0,32,4,0
183402,2023,Nordeste,Piauí,Picos,0.0,1,1,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
183409,2023,Nordeste,Piauí,Picos,0.0,1,2,Matemática formação de professor,2.0,2,17,10,7,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
183462,2023,Nordeste,Piauí,Picos,0.0,2,4,Matemática formação de professor,2.0,2,3,1,2,1,1,1,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,1,1,0
183488,2023,Nordeste,Piauí,Picos,0.0,2,4,Matemática formação de professor,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
