,NU_ANO_CENSO,NO_REGIAO,NO_UF,NO_MUNICIPIO,IN_CAPITAL,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,NO_CINE_ROTULO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA
28675,2014,Sul,Rio Grande do Sul,Santa Maria,0.0,1,1,Matemática formação de professor,2.0,1,37.0,16.0,21.0,28.0,1.0,3.0,0.0,0.0,5.0,22.0,13.0,9.0,17.0,1.0,2.0,0.0,0.0,2.0,11.0,11.0,2.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,20.0,39.0,34.0,3.0,0.0,21.0,1.0,0.0
28762,2014,Sul,Rio Grande do Sul,Santa Rosa,0.0,1,1,Matemática formação de professor,2.0,1,42.0,22.0,20.0,30.0,0.0,9.0,0.0,0.0,3.0,13.0,8.0,5.0,10.0,0.0,1.0,0.0,0.0,2.0,11.0,11.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,17.0,40.0,2.0,0.0,11.0,2.0,0.0
28780,2014,Sul,Rio Grande do Sul,Santiago,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
28801,2014,Sul,Rio Grande do Sul,Santo Ângelo,0.0,5,2,Matemática formação de professor,2.0,1,34.0,17.0,17.0,22.0,1.0,10.0,0.0,0.0,1.0,12.0,8.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,32.0,2.0,0.0,11.0,1.0,0.0
28827,2014,Sul,Rio Grande do Sul,São Borja,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28833,2014,Sul,Rio Grande do Sul,São Borja,0.0,1,1,Matemática formação de professor,2.0,1,31.0,22.0,9.0,22.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0
28863,2014,Sul,Rio Grande do Sul,São Jerônimo,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0
28930,2014,Sul,Rio Grande do Sul,São Leopoldo,0.0,5,2,Matemática formação de professor,2.0,1,74.0,48.0,26.0,62.0,1.0,6.0,0.0,0.0,5.0,28.0,19.0,9.0,19.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,59.0,60.0,14.0,0.0,23.0,4.0,1.0
29004,2014,Sul,Rio Grande do Sul,Soledade,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
29021,2014,Sul,Rio Grande do Sul,Taquara,0.0,5,2,Matemática formação de professor,2.0,1,22.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,21.0,22.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,18.0,4.0,0.0,17.0,5.0,0.0
29038,2014,Sul,Rio Grande do Sul,Torres,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
29096,2014,Centro-Oeste,Mato Grosso do Sul,Aquidauana,0.0,1,1,Matemática formação de professor,2.0,1,39.0,21.0,18.0,21.0,1.0,10.0,1.0,0.0,6.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,37.0,2.0,0.0,8.0,0.0,1.0
29165,2014,Centro-Oeste,Mato Grosso do Sul,Campo Grande,1.0,4,2,Matemática formação de professor,2.0,1,77.0,30.0,47.0,23.0,3.0,33.0,2.0,0.0,16.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,35.0,70.0,7.0,0.0,0.0,0.0,4.0
29212,2014,Centro-Oeste,Mato Grosso do Sul,Campo Grande,1.0,1,1,Matemática formação de professor,2.0,1,56.0,22.0,34.0,17.0,1.0,16.0,4.0,1.0,17.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,37.0,19.0,0.0,12.0,0.0,1.0
29308,2014,Centro-Oeste,Mato Grosso do Sul,Cassilândia,0.0,2,1,Matemática formação de professor,2.0,1,25.0,12.0,13.0,0.0,2.0,1.0,0.0,0.0,22.0,8.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,24.0,24.0,1.0,0.0,8.0,0.0,0.0
29329,2014,Centro-Oeste,Mato Grosso do Sul,Corumbá,0.0,1,1,Matemática formação de professor,2.0,1,40.0,16.0,24.0,13.0,1.0,17.0,3.0,1.0,5.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,36.0,4.0,0.0,6.0,1.0,0.0
29387,2014,Centro-Oeste,Mato Grosso do Sul,Dourados,0.0,2,1,Matemática formação de professor,2.0,1,39.0,17.0,22.0,2.0,8.0,2.0,1.0,3.0,23.0,11.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,38.0,1.0,0.0,9.0,2.0,0.0
29433,2014,Centro-Oeste,Mato Grosso do Sul,Dourados,0.0,1,1,Matemática formação de professor,2.0,1,85.0,28.0,57.0,34.0,3.0,18.0,1.0,2.0,27.0,7.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,42.0,42.0,11.0,0.0,22.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,24.0,80.0,5.0,0.0,6.0,1.0,0.0
29487,2014,Centro-Oeste,Mato Grosso do Sul,Nova Andradina,0.0,2,1,Matemática formação de professor,2.0,1,39.0,23.0,16.0,0.0,3.0,1.0,0.0,0.0,35.0,13.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,38.0,1.0,0.0,13.0,0.0,0.0
29497,2014,Centro-Oeste,Mato Grosso do Sul,Paranaíba,0.0,1,1,Matemática formação de professor,2.0,1,36.0,14.0,22.0,24.0,0.0,5.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,31.0,5.0,0.0,2.0,1.0,0.0
29511,2014,Centro-Oeste,Mato Grosso do Sul,Ponta Porã,0.0,1,1,Matemática formação de professor,2.0,1,44.0,21.0,23.0,24.0,1.0,9.0,0.0,0.0,10.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,12.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,42.0,2.0,0.0,11.0,2.0,0.0
29547,2014,Centro-Oeste,Mato Grosso do Sul,Três Lagoas,0.0,1,1,Matemática formação de professor,2.0,1,43.0,20.0,23.0,28.0,0.0,12.0,2.0,0.0,1.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,36.0,7.0,0.0,7.0,0.0,0.0
29610,2014,Centro-Oeste,Mato Grosso,Barra do Bugres,0.0,2,1,Matemática formação de professor,2.0,1,65.0,32.0,33.0,8.0,4.0,22.0,1.0,0.0,30.0,25.0,15.0,10.0,7.0,7.0,11.0,0.0,0.0,0.0,31.0,25.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,68.0,59.0,6.0,0.0,23.0,2.0,0.0
29655,2014,Centro-Oeste,Mato Grosso,Cáceres,0.0,2,1,Matemática formação de professor,2.0,1,37.0,16.0,21.0,14.0,1.0,1.0,0.0,0.0,21.0,10.0,6.0,4.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,31.0,6.0,0.0,10.0,0.0,0.0
29669,2014,Centro-Oeste,Mato Grosso,Campo Novo do Parecis,0.0,1,1,Matemática formação de professor,2.0,1,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,0.0,0.0,4.0,5.0,0.0
29728,2014,Centro-Oeste,Mato Grosso,Cuiabá,1.0,1,1,Matemática formação de professor,2.0,1,63.0,32.0,31.0,12.0,6.0,42.0,3.0,0.0,0.0,7.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,14.0,14.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,13.0,51.0,12.0,0.0,1.0,2.0,4.0
29779,2014,Centro-Oeste,Mato Grosso,Cuiabá,1.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
29917,2014,Centro-Oeste,Mato Grosso,Juína,0.0,5,2,Matemática formação de professor,2.0,1,12.0,4.0,8.0,3.0,1.0,2.0,0.0,0.0,6.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,12.0,0.0,0.0,3.0,0.0,0.0
29922,2014,Centro-Oeste,Mato Grosso,Juína,0.0,1,1,Matemática formação de professor,2.0,1,23.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,3.0,0.0
29936,2014,Centro-Oeste,Mato Grosso,Matupá,0.0,2,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
29956,2014,Centro-Oeste,Mato Grosso,Pontal do Araguaia,0.0,1,1,Matemática formação de professor,2.0,1,47.0,26.0,21.0,8.0,1.0,36.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,14.0,14.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,12.0,32.0,15.0,0.0,1.0,1.0,2.0
29957,2014,Centro-Oeste,Mato Grosso,Pontal do Araguaia,0.0,1,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30003,2014,Centro-Oeste,Mato Grosso,Rondonópolis,0.0,1,1,Matemática formação de professor,2.0,1,55.0,37.0,18.0,17.0,9.0,26.0,3.0,0.0,0.0,30.0,21.0,9.0,14.0,4.0,11.0,0.0,0.0,1.0,13.0,13.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,20.0,55.0,0.0,0.0,24.0,2.0,4.0
30042,2014,Centro-Oeste,Mato Grosso,Sinop,0.0,1,1,Matemática formação de professor,2.0,1,11.0,6.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,7.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,3.0,11.0,0.0,0.0,3.0,1.0,4.0
30057,2014,Centro-Oeste,Mato Grosso,Sinop,0.0,2,1,Matemática formação de professor,2.0,1,63.0,30.0,33.0,29.0,1.0,25.0,0.0,0.0,8.0,17.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,50.0,13.0,0.0,15.0,2.0,0.0
30160,2014,Centro-Oeste,Mato Grosso,Várzea Grande,0.0,5,2,Matemática formação de professor,2.0,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,14.0,14.0,4.0,5.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,22.0,0.0
30192,2014,Centro-Oeste,Goiás,Anápolis,0.0,2,1,Matemática formação de professor,2.0,1,32.0,18.0,14.0,7.0,0.0,2.0,0.0,0.0,23.0,14.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,15.0,13.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,4.0,19.0,27.0,5.0,0.0,5.0,1.0,8.0
30219,2014,Centro-Oeste,Goiás,Anápolis,0.0,5,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30306,2014,Centro-Oeste,Goiás,Aparecida de Goiânia,0.0,5,2,Matemática formação de professor,2.0,1,38.0,7.0,31.0,3.0,4.0,19.0,0.0,0.0,12.0,28.0,11.0,17.0,4.0,2.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,35.0,3.0,0.0,20.0,2.0,6.0
30359,2014,Centro-Oeste,Goiás,Catalão,0.0,1,1,Matemática formação de professor,2.0,1,36.0,16.0,20.0,10.0,5.0,10.0,0.0,0.0,11.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,26.0,16.0,20.0,0.0,3.0,2.0,0.0
30397,2014,Centro-Oeste,Goiás,Formosa,0.0,2,1,Matemática formação de professor,2.0,1,41.0,20.0,21.0,3.0,5.0,1.0,0.0,0.0,32.0,15.0,5.0,10.0,4.0,3.0,0.0,0.0,0.0,8.0,15.0,10.0,5.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,5.0,33.0,35.0,6.0,0.0,11.0,3.0,1.0
30412,2014,Centro-Oeste,Goiás,Formosa,0.0,4,2,Matemática formação de professor,2.0,1,21.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,20.0,14.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,14.0,0.0,0.0
30529,2014,Centro-Oeste,Goiás,Goiânia,1.0,5,2,Matemática formação de professor,2.0,1,44.0,14.0,30.0,13.0,6.0,13.0,4.0,0.0,8.0,14.0,6.0,8.0,3.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,27.0,17.0,0.0,2.0,2.0,10.0
30618,2014,Centro-Oeste,Goiás,Goiânia,1.0,1,1,Matemática formação de professor,2.0,1,86.0,22.0,64.0,19.0,2.0,27.0,3.0,0.0,35.0,17.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,16.0,21.0,3.0,0.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,35.0,47.0,39.0,0.0,6.0,11.0,0.0
30744,2014,Centro-Oeste,Goiás,Goiânia,1.0,1,1,Matemática formação de professor,2.0,1,37.0,16.0,21.0,12.0,4.0,7.0,1.0,0.0,13.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,26.0,11.0,0.0,2.0,0.0,2.0
30820,2014,Centro-Oeste,Goiás,Goiás,0.0,2,1,Matemática formação de professor,2.0,1,43.0,22.0,21.0,1.0,4.0,19.0,0.0,0.0,19.0,16.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,14.0,15.0,13.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,4.0,27.0,41.0,2.0,0.0,16.0,0.0,0.0
30856,2014,Centro-Oeste,Goiás,Iporá,0.0,2,1,Matemática formação de professor,2.0,1,28.0,12.0,16.0,0.0,1.0,0.0,0.0,0.0,27.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,8.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,28.0,0.0,0.0,5.0,0.0,1.0
30931,2014,Centro-Oeste,Goiás,Jataí,0.0,1,1,Matemática formação de professor,2.0,1,20.0,12.0,8.0,3.0,3.0,7.0,2.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,20.0,8.0,12.0,0.0,1.0,4.0,0.0
30949,2014,Centro-Oeste,Goiás,Jussara,0.0,2,1,Matemática formação de professor,2.0,1,32.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,22.0,32.0,0.0,0.0,11.0,0.0,1.0
30965,2014,Centro-Oeste,Goiás,Luziânia,0.0,5,2,Matemática formação de professor,2.0,1,24.0,6.0,18.0,2.0,0.0,3.0,1.0,0.0,18.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,4.0,0.0,3.0,0.0,0.0
31003,2014,Centro-Oeste,Goiás,Morrinhos,0.0,2,1,Matemática formação de professor,2.0,1,32.0,13.0,19.0,20.0,4.0,6.0,1.0,0.0,1.0,10.0,7.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,9.0,5.0,3.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,21.0,31.0,1.0,0.0,10.0,0.0,0.0
31034,2014,Centro-Oeste,Goiás,Porangatu,0.0,2,1,Matemática formação de professor,2.0,1,41.0,23.0,18.0,0.0,5.0,6.0,0.0,0.0,30.0,15.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,13.0,16.0,11.0,5.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,23.0,39.0,2.0,0.0,15.0,0.0,0.0
31041,2014,Centro-Oeste,Goiás,Posse,0.0,2,1,Matemática formação de professor,2.0,1,38.0,29.0,9.0,0.0,7.0,0.0,0.0,0.0,31.0,19.0,13.0,6.0,0.0,3.0,0.0,0.0,0.0,16.0,18.0,12.0,6.0,0.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,2.0,17.0,38.0,0.0,0.0,9.0,1.0,9.0
31049,2014,Centro-Oeste,Goiás,Quirinópolis,0.0,2,1,Matemática formação de professor,2.0,1,29.0,15.0,14.0,1.0,2.0,0.0,0.0,0.0,26.0,22.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,21.0,14.0,13.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,1.0,0.0,22.0,0.0,0.0
31103,2014,Centro-Oeste,Goiás,Rio Verde,0.0,7,1,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0
31120,2014,Centro-Oeste,Goiás,Santa Helena de Goiás,0.0,2,1,Matemática formação de professor,2.0,1,41.0,26.0,15.0,2.0,2.0,27.0,1.0,0.0,9.0,12.0,7.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,9.0,8.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,19.0,40.0,1.0,0.0,12.0,0.0,0.0
31186,2014,Centro-Oeste,Goiás,Urutaí,0.0,1,1,Matemática formação de professor,2.0,1,24.0,13.0,11.0,2.0,1.0,4.0,0.0,0.0,17.0,5.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,23.0,1.0,0.0,4.0,1.0,0.0
31315,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,1,1,Matemática formação de professor,2.0,1,70.0,13.0,57.0,34.0,7.0,20.0,2.0,0.0,7.0,11.0,2.0,9.0,3.0,2.0,4.0,1.0,0.0,1.0,18.0,14.0,12.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,29.0,82.0,37.0,33.0,0.0,9.0,2.0,0.0
31317,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,1,1,Matemática formação de professor,2.0,1,8.0,1.0,7.0,4.0,0.0,3.0,0.0,0.0,1.0,16.0,7.0,9.0,9.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,5.0,3.0,0.0,4.0,12.0,0.0
31455,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,5,2,Matemática formação de professor,2.0,1,36.0,11.0,25.0,11.0,3.0,18.0,0.0,0.0,4.0,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,29.0,7.0,0.0,16.0,2.0,0.0
31617,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,5,2,Matemática formação de professor,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,0.0
31679,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,4,2,Matemática formação de professor,2.0,1,39.0,9.0,30.0,7.0,3.0,13.0,2.0,0.0,14.0,27.0,11.0,16.0,7.0,3.0,10.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,18.0,29.0,10.0,0.0,25.0,2.0,0.0
31703,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,4,2,Matemática formação de professor,2.0,1,34.0,15.0,19.0,5.0,6.0,2.0,2.0,2.0,17.0,18.0,7.0,11.0,2.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,20.0,14.0,0.0,16.0,1.0,1.0
31735,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,4,2,Matemática formação de professor,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
31804,2014,Centro-Oeste,Distrito Federal,Brasília,1.0,4,2,Matemática formação de professor,2.0,1,17.0,7.0,10.0,9.0,5.0,3.0,0.0,0.0,0.0,34.0,14.0,20.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,14.0,3.0,0.0,29.0,0.0,5.0
